Feature ID	Taxon	Confidence
0089768fc460ec1d25495cbfa69feebb	k__Chromista;p__Bacillariophyta	0.9871452716258939
83cd4b4c30403a090445fa7a168a3b2c	k__Chromista;p__Bacillariophyta	0.9866970404516601
5d7aa325f5427362123c977a8c81ee5d	k__Chromista	0.981119043714967
2c9086a94f24aff70d634da0599841f4	k__Chromista;p__Bacillariophyta	0.9828228439491237
56684b591a173b67c0e7eaf8aa5af0c8	k__Chromista;p__Bacillariophyta	0.9877885217671453
ca8b60cf8c30433375bce1b8137cb09e	k__Chromista;p__Bacillariophyta	0.9806587780901904
03180df61a88766ec200a87d09da7e50	k__Chromista;p__Bacillariophyta	0.9869286961554473
f3e7bc2a8792a780cf63bdf015b4dcd4	k__Chromista;p__Bacillariophyta;c__Bacillariophyceae	0.809227414869736
3889e7a324af7a73a4a005e713884be6	k__Chromista;p__Bacillariophyta	0.9793732671946052
df8a15ade2d3ea24fc2b03bddc217387	k__Chromista;p__Bacillariophyta	0.9791724230676112
0182da62d9fbbcd288d36dd8b4500816	k__Chromista;p__Bacillariophyta;c__Bacillariophyceae	0.9002589248511887
a84bcd107245babd3f7eca05fef1d168	k__Chromista;p__Bacillariophyta;c__Fragilariophyceae;o__Tabellariales;f__Tabellariaceae;g__Meridion;s__Meridion_circulare	0.9999975101067823
d4bca22aa4e3ba6db20fb301153fb702	k__Chromista;p__Bacillariophyta;c__Bacillariophyceae;o__Achnanthales;f__Achnanthidiaceae;g__Achnanthidium;s__Achnanthidium_subhudsonis	0.999999999185306
357ab8904385b743682e1d37c056fd4c	k__Chromista;p__Bacillariophyta;c__Bacillariophyceae;o__Surirellales;f__Surirellaceae;g__Surirella;s__Surirella_lacrimula	0.9654012134356882
fd833ec2bc59b02c80993a5344fe2790	k__Chromista;p__Bacillariophyta;c__Bacillariophyceae;o__Cymbellales;f__Gomphonemataceae;g__Gomphonema;s__Gomphonema_productum	0.7184052873891709
9c16fa4a0601687f650c2a3defa2e502	k__Chromista;p__Bacillariophyta;c__Bacillariophyceae;o__Naviculales;f__Sellaphoraceae;g__Mayamaea;s__Mayamaea_permitis	0.7766480013169211
68608102de4f30c68eab321634a07e22	k__Chromista;p__Bacillariophyta;c__Bacillariophyceae	0.8836449983068544
f6d6340ea5ef953343587e11d782c722	k__Chromista;p__Bacillariophyta;c__Bacillariophyceae;o__Achnanthales;f__Achnanthidiaceae;g__Achnanthidium	0.8320022361076924
051aee6fc3597bc1b9475efdb779ed1d	k__Chromista;p__Bacillariophyta;c__Bacillariophyceae;o__Naviculales;f__Pinnulariaceae;g__Pinnularia	0.9999995285154959
e0cc24bef6ab54aa66666ddef4c8320d	k__Chromista;p__Bacillariophyta;c__Bacillariophyceae;o__Naviculales;f__Diploneidaceae;g__Diploneis	0.9994969372257596
f3472cfb8b2862b789b9d14118c6416b	k__Chromista;p__Bacillariophyta;c__Bacillariophyceae;o__Naviculales;f__Naviculaceae;g__Navicula;s__Navicula_rostellata	0.9277613952514469
